step,loss_D,loss_G,loss_pixel,loss_adversarial0
4544,0.74638032913208,1.22057127952576,1.03250420093536,0.940335631370544
4545,0.499389618635178,1.32942295074463,1.03229629993439,1.48563313484192
4546,0.688698291778564,1.20716667175293,1.03022253513336,0.88472056388855
4547,0.612776041030884,1.17391300201416,1.03593909740448,0.689869523048401
4548,0.672927141189575,1.20024132728577,1.03402626514435,0.831075072288513
4549,0.61389821767807,1.12994456291199,1.01967453956604,0.55135041475296
4550,0.651095390319824,1.17382025718689,1.02184247970581,0.759888708591461
4551,0.706982016563416,1.14522910118103,1.03327524662018,0.559769034385681
4552,0.847863018512726,1.27609372138977,1.03378796577454,1.21152853965759
4553,0.652186155319214,1.16088807582855,1.03128480911255,0.648016273975372
4554,0.794296503067017,1.13143467903137,1.02389574050903,0.537694752216339
4555,0.670597195625305,1.18693125247955,1.02730023860931,0.798155069351196
4556,0.52676522731781,1.22060942649841,1.03980076313019,0.904043197631836
4557,0.447364032268524,1.31642889976501,1.03303349018097,1.41697680950165
4558,0.554258227348328,1.33414530754089,1.01393306255341,1.60106110572815
4559,0.417465388774872,1.26218521595001,1.02837824821472,1.16903471946716
4560,0.717887222766876,1.24133908748627,1.03289651870728,1.04221296310425
4561,0.846797585487366,1.29847359657288,1.03091943264008,1.33777093887329
4562,0.598739385604858,1.36923897266388,1.02293515205383,1.73151910305023
4563,0.771544873714447,1.20409345626831,1.03504681587219,0.84523332118988
4564,0.647021770477295,1.19181513786316,1.04031348228455,0.757508039474487
4565,0.500601530075073,1.22975337505341,1.03036105632782,0.996961832046509
4566,0.554082751274109,1.17791616916657,1.03681635856628,0.705498933792114
4567,0.708427906036377,1.22925090789795,1.02473664283752,1.02257120609283
4568,0.728458404541016,1.23639690876007,1.04526257514954,0.955671906471252
4569,0.588866829872131,1.29454815387726,1.03333413600922,1.30606985092163
4570,0.329626202583313,1.24814760684967,1.03234469890594,1.07901442050934
4571,0.495024025440216,1.23872995376587,1.03939843177795,0.996657848358154
4572,0.554048955440521,1.16751933097839,1.03452801704407,0.664956331253052
4573,0.542608559131622,1.18466925621033,1.03337633609772,0.756464421749115
4574,0.570572316646576,1.14314293861389,1.02256286144257,0.602900266647339
4575,0.62548303604126,1.29179906845093,1.03434705734253,1.28725981712341
4576,0.530396640300751,1.22218239307404,1.03737986087799,0.924012541770935
4577,0.573688864707947,1.20860683917999,1.03021788597107,0.891944885253906
4578,0.440819203853607,1.26752889156342,1.03507542610168,1.16226744651794
4579,0.663744449615479,1.24139225482941,1.03748440742493,1.01953947544098
4580,0.571969270706177,1.21625685691834,1.03874862194061,0.887541174888611
4581,0.741673588752747,1.19192600250244,1.04600441455841,0.729607999324799
4582,0.74209463596344,1.15107202529907,1.03677296638489,0.571495056152344
4583,0.828659415245056,1.16993081569672,1.04111099243164,0.644099354743958
4584,0.748203277587891,1.21760249137878,1.04905366897583,0.842744290828705
4585,1.21436953544617,1.0962325334549,1.03503179550171,0.306003510951996
4586,0.942294895648956,1.20967829227448,1.04132485389709,0.841767191886902
4587,0.526821672916412,1.48123550415039,1.02837717533112,2.26429128646851
4588,0.341876894235611,1.28183424472809,1.03369963169098,1.24067294597626
4589,0.666943490505219,1.16886711120605,1.02345156669617,0.727077722549439
4590,0.459583222866058,1.17355287075043,1.02917814254761,0.72187340259552
4591,0.404302477836609,1.13606691360474,1.0353456735611,0.503606498241425
4592,0.45285102725029,1.22405958175659,1.02855694293976,0.977512896060944
4593,0.658509075641632,1.32074117660522,1.02905237674713,1.45844411849976
4594,1.080033659935,1.22530972957611,1.04023146629334,0.925391554832458
4595,0.593387544155121,1.38827216625214,1.03160548210144,1.78333353996277
4596,0.524227380752564,1.31929993629456,1.0443959236145,1.37452006340027
4597,0.642919659614563,1.19784438610077,1.03257894515991,0.826326966285706
4598,0.797656893730164,1.20507252216339,1.02597999572754,0.895462393760681
4599,0.990654170513153,1.15506446361542,1.03953385353088,0.577652931213379
4600,0.549260497093201,1.16607749462128,1.04414081573486,0.609683394432068
4601,0.72876101732254,1.20424807071686,1.04206538200378,0.810913264751434
4602,0.582050740718842,1.31457376480103,1.04705452919006,1.33759641647339
4603,0.834048271179199,1.14964473247528,1.03701901435852,0.563128352165222
4604,0.763496875762939,1.29008424282074,1.03437638282776,1.27853941917419
4605,0.6041619181633,1.24361157417297,1.02082097530365,1.1139532327652
4606,0.535506010055542,1.22657608985901,1.02591121196747,1.00332450866699
4607,0.486756563186646,1.17923378944397,1.02624607086182,0.764938592910767
4608,0.483975142240524,1.20474135875702,1.03146743774414,0.866369366645813
4609,0.445192933082581,1.19040036201477,1.03355991840363,0.784202218055725
4610,0.298914849758148,1.23919951915741,1.03398132324219,1.02609097957611
4611,0.678506851196289,1.29273879528046,1.04253852367401,1.25100135803223
4612,0.387287080287933,1.25474011898041,1.0233645439148,1.15687799453735
4613,0.454073250293732,1.17533314228058,1.03844046592712,0.684463620185852
4614,0.627091765403748,1.18554675579071,1.03679025173187,0.743782520294189
4615,0.444876730442047,1.20108151435852,1.03109884262085,0.849913120269775
4616,0.575253963470459,1.27575922012329,1.02996420860291,1.22897505760193
4617,0.332903325557709,1.24117088317871,1.03188848495483,1.04641175270081
4618,0.583527207374573,1.27942311763763,1.03322017192841,1.23101460933685
4619,0.539139330387116,1.23920464515686,1.03620111942291,1.01501786708832
4620,0.713634729385376,1.16944050788879,1.01268100738525,0.78379738330841
4621,0.505183696746826,1.25598895549774,1.02610719203949,1.14940905570984
4622,0.71489292383194,1.17389953136444,1.03222835063934,0.708355963230133
4623,0.7088623046875,1.4464339017868,1.04176783561707,2.02333045005798
4624,0.833138525485992,1.18005621433258,1.02354896068573,0.782536268234253
4625,0.507553517818451,1.32448577880859,1.02382433414459,1.50330710411072
4626,0.634186506271362,1.28851866722107,1.0381840467453,1.25167274475098
4627,0.481502622365952,1.18506669998169,1.03695178031921,0.740574836730957
4628,0.480449378490448,1.21339499950409,1.03880715370178,0.872939229011535
4629,0.470689296722412,1.19765675067902,1.03574454784393,0.809560894966126
4630,0.688532471656799,1.26741111278534,1.04986798763275,1.08771586418152
4631,0.382314771413803,1.22341299057007,1.03343963623047,0.949866771697998
4632,0.5187007188797,1.2555912733078,1.045414686203,1.05088269710541
4633,0.742678105831146,1.28038203716278,1.03134858608246,1.24516725540161
4634,0.848304152488709,1.31552124023438,1.03722643852234,1.39147388935089
4635,0.65693336725235,1.36252784729004,1.0386323928833,1.61947727203369
4636,0.839416146278381,1.25876545906067,1.03165793418884,1.13553750514984
4637,0.625417709350586,1.17732870578766,1.03386986255646,0.717294454574585
4638,0.935378849506378,1.14584636688232,1.0454535484314,0.501964151859283
4639,0.911903023719788,1.2001348733902,1.03544068336487,0.823471188545227
4640,0.825797915458679,1.21990561485291,1.03751516342163,0.911952137947082
4641,0.702875018119812,1.187624335289,1.04035174846649,0.736362934112549
4642,0.683856189250946,1.24235343933105,1.03154873847961,1.0540235042572
4643,0.647347331047058,1.26015889644623,1.03635597229004,1.11901473999023
4644,0.496173679828644,1.26637291908264,1.03729963302612,1.14536643028259
4645,0.682789087295532,1.2506867647171,1.03489279747009,1.07896983623505
4646,0.543804287910461,1.14070796966553,1.02206075191498,0.593235969543457
4647,0.560486018657684,1.20039749145508,1.02481627464294,0.877906322479248
4648,0.416433811187744,1.25383496284485,1.03434646129608,1.09744262695313
4649,0.740917384624481,1.19905352592468,1.02288782596588,0.880828499794006
4650,0.792184591293335,1.31072282791138,1.04418861865997,1.33267116546631
4651,0.640478372573853,1.24582386016846,1.04516172409058,1.0033106803894
4652,0.595303654670715,1.24507093429565,1.0435129404068,1.00779020786285
4653,0.470624953508377,1.23846280574799,1.03731977939606,1.00571513175964
4654,0.620688915252685,1.21317481994629,1.04205679893494,0.855589926242828
4655,0.639202237129211,1.14243066310883,1.03651785850525,0.529563844203949
4656,0.6312495470047,1.1744499206543,1.02908182144165,0.726840734481812
4657,0.649888873100281,1.18720996379852,1.03497362136841,0.761181890964508
4658,0.606597661972046,1.18563783168793,1.02397048473358,0.808336615562439
4659,0.421613991260529,1.18849456310272,1.02719497680664,0.806497871875763
4660,0.847171902656555,1.24921476840973,1.03209030628204,1.08562254905701
4661,0.523685812950134,1.28140163421631,1.0381932258606,1.21604180335999
4662,0.76604151725769,1.19072473049164,1.03600454330444,0.773601174354553
4663,0.637082457542419,1.19661176204681,1.03314769268036,0.817320287227631
4664,0.719875752925873,1.18421649932861,1.04016447067261,0.72025990486145
4665,0.842319011688232,1.13608610630035,1.0371720790863,0.494570076465607
4666,0.486203849315643,1.21809124946594,1.03471517562866,0.916880249977112
4667,0.659111618995667,1.25560367107391,1.04206764698029,1.06768000125885
4668,0.540063738822937,1.1774183511734,1.03683388233185,0.702922463417053
4669,0.515873670578003,1.2077431678772,1.03046441078186,0.88639372587204
4670,0.528339743614197,1.11348533630371,1.03185200691223,0.408166348934174
4671,0.487318009138107,1.17383420467377,1.00645637512207,0.836889147758484
4672,0.540938675403595,1.1866466999054,1.03193247318268,0.773570895195007
4673,0.67069411277771,1.15105295181274,1.03169369697571,0.596796035766602
4674,0.843163371086121,1.28123247623444,1.02801978588104,1.26606321334839
4675,0.634854853153229,1.18266999721527,1.03757882118225,0.725455701351166
4676,0.758427977561951,1.0979517698288,1.02659451961517,0.35678631067276
4677,0.462429910898209,1.26796388626099,1.0221860408783,1.22888934612274
4678,0.662399649620056,1.22071874141693,1.0273619890213,0.966784000396728
4679,0.61057585477829,1.28932642936707,1.03338873386383,1.27968859672546
4680,0.605752825737,1.17842769622803,1.03127479553223,0.735764741897583
4681,0.571923077106476,1.29299080371857,1.04930305480957,1.21843862533569
4682,0.569726705551147,1.16365075111389,1.04344987869263,0.601004600524902
4683,0.540798366069794,1.22212624549866,1.0405855178833,0.907703399658203
4684,0.687105178833008,1.11742532253265,1.02564108371735,0.458921402692795
4685,0.460041642189026,1.16607558727264,1.04155468940735,0.622604250907898
4686,0.773395776748657,1.21676766872406,1.03974831104279,0.885097026824951
4687,0.655143737792969,1.18227803707123,1.03258502483368,0.748465180397034
4688,0.443087130784988,1.2199501991272,1.03046178817749,0.947442054748535
4689,0.799665868282318,1.28438782691956,1.0332818031311,1.25553011894226
4690,0.840870499610901,1.16338765621185,1.03496718406677,0.642102479934692
4691,0.555398941040039,1.13451433181763,1.03230023384094,0.511070609092712
4692,0.70750880241394,1.15530633926392,1.0417103767395,0.56797981262207
4693,0.4224474132061,1.18881440162659,1.03866791725159,0.75073254108429
4694,0.470770478248596,1.25739228725433,1.02379512786865,1.16798555850983
4695,0.546791017055512,1.13587415218353,1.03753638267517,0.491689085960388
4696,0.839369893074035,1.19729554653168,1.03877735137939,0.792590975761414
4697,0.836989641189575,1.15203106403351,1.03404927253723,0.589908838272095
4698,0.64778870344162,1.19307589530945,1.04011964797974,0.764781475067139
4699,0.435370147228241,1.31352627277374,1.00677418708801,1.53376054763794
4700,0.737871170043945,1.2385995388031,1.01775252819061,1.10423529148102
4701,0.581886351108551,1.17661547660828,1.0264458656311,0.750847935676575
4702,0.476392537355423,1.20768964290619,1.02994441986084,0.888726115226746
4703,0.795717000961304,1.18719732761383,1.02631568908691,0.804407954216003
4704,0.45997154712677,1.32549130916595,1.02822768688202,1.48631799221039
4705,0.628067970275879,1.36037802696228,1.01889729499817,1.70740389823914
4706,0.589011430740356,1.21539735794067,1.04609525203705,0.846510767936706
4707,0.715627908706665,1.19102704524994,1.02190601825714,0.8456050157547
4708,0.618902325630188,1.14211678504944,1.0307457447052,0.556855082511902
4709,0.63717383146286,1.14181196689606,1.02804207801819,0.568849325180054
4710,0.765532374382019,1.1255806684494,1.0289341211319,0.483232975006104
4711,0.604470908641815,1.28383445739746,1.038241147995,1.22796654701233
4712,0.481409251689911,1.24253869056702,1.0322904586792,1.05124092102051
4713,0.598872780799866,1.15394568443298,1.03030216693878,0.618217885494232
4714,0.60262668132782,1.19984364509583,1.02064895629883,0.895973324775696
4715,0.790565848350525,1.13476347923279,1.04024910926819,0.47257199883461
4716,0.689331650733948,1.22611331939697,1.01889955997467,1.03606903553009
4717,0.565085470676422,1.29863858222961,1.02727651596069,1.35681056976318
4718,0.579175472259522,1.22841536998749,1.04236257076263,0.930263757705688
4719,0.588527023792267,1.19428598880768,1.01630401611328,0.889910101890564
4720,0.58890163898468,1.23048090934753,1.04244685173035,0.940170168876648
4721,0.665612936019897,1.12617409229279,1.02094089984894,0.526165783405304
4722,0.689943015575409,1.28163325786591,1.02958488464355,1.26024174690247
4723,0.471807897090912,1.20965921878815,1.02919471263886,0.902322471141815
4724,0.599731683731079,1.20977139472961,1.02144038677216,0.941655099391937
4725,0.6407470703125,1.18282222747803,1.03044307231903,0.761896014213562
4726,0.631946086883545,1.11836397647858,1.02663898468018,0.458625048398972
4727,0.713056087493897,1.14718496799469,1.01149570941925,0.678446292877197
4728,0.639294505119324,1.22053444385529,1.0281867980957,0.961738169193268
4729,0.359842568635941,1.20304358005524,1.0359765291214,0.835335314273834
4730,0.660560131072998,1.13092565536499,1.03051221370697,0.502067446708679
4731,0.612219035625458,1.20250821113586,1.0339834690094,0.842623710632324
4732,0.501740336418152,1.33768510818481,1.02870202064514,1.54491567611694
4733,0.770834922790527,1.19674742221832,1.02122461795807,0.877614140510559
4734,0.521760880947113,1.27183628082275,1.05225837230682,1.09788966178894
4735,0.760655999183655,1.20464873313904,1.03736138343811,0.836436629295349
4736,0.653778553009033,1.19416916370392,1.0305597782135,0.818046808242798
4737,0.61000782251358,1.16728818416595,1.0286750793457,0.693065762519836
4738,0.472710967063904,1.15010452270508,1.01861643791199,0.657440423965454
4739,0.758830726146698,1.21771717071533,1.0307856798172,0.934657156467438
4740,0.89098858833313,1.35397458076477,1.03550100326538,1.59236800670624
4741,0.546137750148773,1.2820770740509,1.00949954986572,1.3628876209259
4742,0.5997234582901,1.31731462478638,1.03088140487671,1.43216633796692
4743,0.469185173511505,1.21876037120819,1.04601609706879,0.863721609115601
4744,0.669651389122009,1.22062253952026,1.0454066991806,0.876078903675079
4745,0.730756282806397,1.17988312244415,1.04603147506714,0.669258117675781
4746,0.748270630836487,1.19738185405731,1.04096961021423,0.782061398029327
4747,0.428976088762283,1.25115501880646,1.02532148361206,1.1291675567627
4748,0.496269017457962,1.13728976249695,1.03570473194122,0.507925271987915
4749,0.790583729743958,1.41154837608337,1.03806555271149,1.86741375923157
4750,0.689687550067902,1.12505340576172,1.03757429122925,0.437395870685577
4751,0.869621634483337,1.15024638175964,1.04202020168304,0.54113095998764
4752,0.589895367622376,1.16077482700348,1.04305362701416,0.588605880737305
4753,0.982845425605774,1.23709392547607,1.04571712017059,0.956884145736694
4754,0.462484002113342,1.17787754535675,1.03254592418671,0.726658284664154
4755,0.483811795711517,1.11868071556091,1.03079032897949,0.43945187330246
4756,0.565525591373444,1.31873154640198,1.04732704162598,1.35702240467072
4757,0.509812355041504,1.20545709133148,1.04670608043671,0.793754875659943
4758,0.435347855091095,1.29725027084351,1.04979872703552,1.23725771903992
4759,0.429866969585419,1.23701679706573,1.03102099895477,1.02997887134552
4760,0.684918701648712,1.22746348381042,1.03291809558868,0.972726941108704
4761,0.477367281913757,1.21876907348633,1.04133665561676,0.887162387371063
4762,0.670544147491455,1.05941581726074,1.03680372238159,0.113060370087624
4763,0.652246236801147,1.17686808109283,1.0393750667572,0.687465071678162
4764,0.51583343744278,1.33320426940918,1.04103970527649,1.46082258224487
4765,0.610254883766174,1.19832479953766,1.04186975955963,0.782275319099426
4766,0.646394371986389,1.25137579441071,1.04927134513855,1.0105220079422
4767,0.45511269569397,1.21767556667328,1.05002498626709,0.838252663612366
4768,1.01265549659729,1.1355037689209,1.04102313518524,0.472403407096863
4769,0.523920476436615,1.36277866363525,1.04219961166382,1.60289549827576
4770,0.976279258728027,1.3293628692627,1.04928302764893,1.40039896965027
4771,0.628072738647461,1.23401892185211,1.04675805568695,0.936304569244385
4772,0.699718832969666,1.1513569355011,1.03981161117554,0.557726681232452
4773,0.711143851280212,1.24151599407196,1.04991173744202,0.958021521568298
4774,0.600705981254578,1.2105827331543,1.03692364692688,0.86829537153244
4775,0.689573168754578,1.24886393547058,1.04704809188843,1.00907933712006
4776,0.665590167045593,1.27207720279694,1.03411531448364,1.18980944156647
4777,0.720789432525635,1.15780627727509,1.03498792648315,0.614091634750366
4778,0.537444591522217,1.26522088050842,1.03846669197083,1.13377070426941
4779,0.592886030673981,1.27326774597168,1.03291213512421,1.20177781581879
4780,0.627061247825623,1.22194266319275,1.03472661972046,0.936079978942871
4781,0.918755412101746,1.22851395606995,1.04788339138031,0.903152942657471
4782,0.592480480670929,1.18466413021088,1.03136813640594,0.766479730606079
4783,0.69245719909668,1.15332663059235,1.02323830127716,0.650441765785217
4784,0.623197734355927,1.16253459453583,1.04213774204254,0.601984322071075
4785,0.755309700965881,1.24606215953827,1.03983235359192,1.03114879131317
4786,0.693479895591736,1.1948047876358,1.03828155994415,0.782616019248962
4787,0.710198044776917,1.20940089225769,1.03612875938416,0.866360485553741
4788,0.679894745349884,1.17932784557343,1.02998173236847,0.746730804443359
4789,0.66059285402298,1.38388705253601,1.0488383769989,1.67524302005768
4790,0.647671520709991,1.29386615753174,1.02812588214874,1.32870125770569
4791,0.529996037483215,1.34551906585693,1.04550182819366,1.50008583068848
4792,0.523990869522095,1.15863847732544,1.03009402751923,0.642722368240356
4793,0.767612874507904,1.27554965019226,1.03969883918762,1.17925381660461
4794,0.598122239112854,1.25291740894318,1.03624618053436,1.08335638046265
4795,0.711158871650696,1.16219699382782,1.02989995479584,0.661485075950623
4796,0.627057790756226,1.18737936019897,1.03537940979004,0.759999811649323
4797,0.493426233530045,1.13917410373688,1.02024352550507,0.594652891159058
4798,0.473746240139008,1.19029545783997,1.03390145301819,0.781970143318176
4799,0.740470290184021,1.25247776508331,1.01914095878601,1.16668379306793
4800,0.709192991256714,1.15668821334839,1.03243887424469,0.621246874332428
4801,0.859541416168213,1.11021947860718,1.03060233592987,0.398085534572601
4802,0.559361457824707,1.17095601558685,1.02952575683594,0.707151412963867
4803,0.504144906997681,1.27172744274139,1.0354106426239,1.18158388137817
4804,0.983857154846191,1.14765751361847,1.03391194343567,0.568727910518646
4805,0.99052345752716,1.11505007743835,1.03567612171173,0.396870076656342
4806,0.700278043746948,1.13431906700134,1.02257740497589,0.558708548545837
4807,0.553874671459198,1.17110919952393,1.02941954135895,0.708448350429535
4808,0.647195637226105,1.23232436180115,1.03253960609436,0.998923897743225
4809,0.612727999687195,1.19239521026611,1.02931618690491,0.81539523601532
4810,0.764120221138001,1.23213374614716,1.03704392910004,0.975448846817017
4811,0.862625479698181,1.22413396835327,1.03506970405579,0.945321023464203
4812,0.732384979724884,1.33621692657471,1.02645945549011,1.54878735542297
4813,0.573451578617096,1.14039194583893,1.02734959125519,0.565211951732636
4814,0.686641097068787,1.17234814167023,1.02650547027588,0.72921347618103
4815,0.634639024734497,1.2892097234726,1.03657162189484,1.2631903886795
4816,0.558534443378449,1.2582882642746,1.03580117225647,1.11243534088135
4817,0.460006564855576,1.17656600475311,1.02879106998444,0.738874793052673
4818,0.666589021682739,1.16995704174042,1.03041183948517,0.69772607088089
4819,0.440773159265518,1.11406850814819,1.02264833450317,0.457101047039032
4820,0.628493249416351,1.09615123271942,1.03484666347504,0.306522727012634
4821,0.817976236343384,1.11035990715027,1.02814173698425,0.411090552806854
4822,0.902222394943237,1.22521948814392,1.03058421611786,0.9731764793396
4823,0.692090690135956,1.23038733005524,1.03455495834351,0.97916179895401
4824,0.791529536247253,1.29770970344543,1.03238081932068,1.3266441822052
4825,0.764323830604553,1.25138223171234,1.03699171543121,1.07195234298706
4826,0.597707033157349,1.1986049413681,1.03836512565613,0.801198840141296
4827,0.695799350738525,1.18252682685852,1.03803610801697,0.722453474998474
4828,0.599203109741211,1.30651342868805,1.02961087226868,1.38451266288757
4829,0.711750149726868,1.16726684570313,1.03121256828308,0.680271089076996
4830,0.693460702896118,1.23009181022644,1.03335821628571,0.983667969703674
4831,0.608202219009399,1.22829151153564,1.04685914516449,0.907161951065064
4832,0.642860651016235,1.17246472835541,1.04142141342163,0.655216813087463
4833,0.661936819553375,1.20566046237946,1.03764259815216,0.840089201927185
4834,0.42109477519989,1.11276316642761,1.0143563747406,0.492034167051315
4835,0.945925235748291,1.16088664531708,1.02523732185364,0.678246855735779
4836,0.562413275241852,1.16876864433289,1.01036524772644,0.792016685009003
4837,0.789978563785553,1.16394352912903,1.02068829536438,0.716276466846466
4838,0.55761981010437,1.23370981216431,1.0311244726181,1.01292657852173
4839,0.76998770236969,1.270627617836,1.02633655071259,1.22145557403564
4840,0.663295924663544,1.20105004310608,1.03056252002716,0.852437734603882
4841,0.75216543674469,1.11706483364105,1.01801705360413,0.495238989591599
4842,0.686050176620483,1.21742510795593,1.04444539546967,0.864898681640625
4843,0.778778314590454,1.2314156293869,1.03241109848022,0.995022535324097
4844,0.716315031051636,1.17905855178833,1.03148579597473,0.737863600254059
4845,0.857884287834168,1.17650353908539,1.03395664691925,0.712734580039978
4846,0.719223201274872,1.20259881019592,1.02742004394531,0.875893950462341
4847,0.640085160732269,1.20299232006073,1.03177416324615,0.856090664863586
4848,0.781227707862854,1.14787685871124,1.02612364292145,0.60876601934433
4849,0.791331052780151,1.23500525951386,1.03444254398346,1.0028133392334
4850,0.611249327659607,1.20310795307159,1.03037250041962,0.863677382469177
4851,0.595614910125732,1.19697535037994,1.02414155006409,0.864168882369995
4852,0.696693778038025,1.16691100597382,1.02798879146576,0.694611191749573
4853,0.575589179992676,1.18490636348724,1.03509509563446,0.749056577682495
4854,0.786121189594269,1.16265797615051,1.02722811698914,0.677149593830108
4855,0.584675550460815,1.20930099487305,1.02602827548981,0.916363418102264
4856,0.689071714878082,1.24914479255676,1.0255092382431,1.11817789077759
4857,0.733976364135742,1.20051538944244,1.01811850070953,0.911984205245972
4858,0.60704779624939,1.22969937324524,1.02330422401428,1.03197574615479
4859,0.596277117729187,1.22650933265686,1.03534650802612,0.955814003944397
4860,0.581132411956787,1.17954421043396,1.02496838569641,0.772879362106323
4861,0.614045977592468,1.19972908496857,1.0172758102417,0.912266135215759
4862,0.71732759475708,1.14758038520813,1.03147065639496,0.580548465251923
4863,0.669044137001038,1.17684531211853,1.0206835269928,0.780809044837952
4864,0.489367961883545,1.14402055740356,1.00951886177063,0.672508597373962
4865,0.611850380897522,1.1327748298645,1.03248953819275,0.501426219940185
4866,0.722094058990479,1.16693544387817,1.03378224372864,0.665765881538391
4867,0.550567269325256,1.15874123573303,1.01549303531647,0.716240882873535
4868,0.722339808940887,1.22208774089813,1.03232610225678,0.948808312416077
4869,0.783932566642761,1.16420841217041,1.02915608882904,0.675261497497559
4870,0.591739237308502,1.1702926158905,1.01849400997162,0.758992731571198
4871,0.64704692363739,1.15897369384766,1.03400361537933,0.624850690364838
4872,0.897921442985535,1.14442777633667,1.01889705657959,0.627653360366821
4873,0.675686478614807,1.2623918056488,1.03681516647339,1.12788307666779
4874,0.519321501255035,1.16424942016602,1.02976274490356,0.672433257102966
4875,0.772424221038818,1.21721494197845,1.02796924114227,0.946228504180908
4876,0.824723303318024,1.15476322174072,1.03567099571228,0.595461249351501
4877,0.707225859165192,1.19641017913818,1.04229974746704,0.770551919937134
4878,0.671658337116241,1.2193695306778,1.02290809154511,0.982307314872742
4879,0.703383326530456,1.26321196556091,1.01651585102081,1.23348081111908
4880,0.570953905582428,1.23225510120392,1.03064048290253,1.00807285308838
4881,0.563673913478851,1.20021939277649,1.03590643405914,0.821564674377441
4882,0.663570582866669,1.17277324199677,1.03208351135254,0.703448414802551
4883,0.639896392822266,1.21702945232391,1.02736389636993,0.948327660560608
4884,0.523731172084808,1.16096341609955,1.03068649768829,0.651384353637695
4885,0.697603702545166,1.18568670749664,1.02771604061127,0.789853453636169
4886,0.464120417833328,1.15567994117737,1.0169677734375,0.693560719490051
4887,0.758438408374786,1.17658519744873,1.02202618122101,0.772795081138611
4888,0.602620542049408,1.19790256023407,1.02131450176239,0.882940053939819
4889,0.709698259830475,1.30514407157898,1.02479529380798,1.4017436504364
4890,0.565889179706574,1.19776237010956,1.01970791816711,0.89027214050293
4891,0.64013671875,1.22939074039459,1.01455962657928,1.07415580749512
4892,0.633426427841187,1.21660315990448,1.01683914661407,0.998820185661316
4893,0.666055262088776,1.21911287307739,1.02537059783936,0.968711376190186
4894,0.45350643992424,1.23343789577484,1.03962683677673,0.96905517578125
4895,0.716865658760071,1.23354089260101,1.03406178951263,0.997395396232605
4896,0.568318247795105,1.13677000999451,1.013880610466,0.614446938037872
4897,0.645507216453552,1.15633225440979,1.03330373764038,0.615142345428467
4898,0.553222894668579,1.13983392715454,1.02350056171417,0.581666707992554
4899,0.584290862083435,1.24120676517487,1.03671956062317,1.02243590354919
4900,0.614857137203217,1.17863655090332,1.03886902332306,0.698837697505951
4901,0.78906261920929,1.13760149478912,1.04154920578003,0.480261623859406
4902,0.542410850524902,1.09079504013062,1.02636206150055,0.322165191173553
4903,0.574940085411072,1.12472796440125,1.03308701515198,0.458204507827759
4904,0.551236987113953,1.24746000766754,1.02560603618622,1.1092700958252
4905,0.630224883556366,1.27814495563507,1.03619074821472,1.20977103710175
4906,0.861014366149902,1.18250489234924,1.03098666667938,0.75759083032608
4907,0.703926026821137,1.35971999168396,1.02774178981781,1.65989124774933
4908,0.545658826828003,1.42679619789124,1.04613077640533,1.9033271074295
4909,0.715036392211914,1.20164144039154,1.0204826593399,0.9057936668396
4910,0.616187632083893,1.15952980518341,1.04288899898529,0.58320426940918
4911,0.875520527362824,1.21096992492676,1.03788471221924,0.865426063537598
4912,0.573285818099976,1.33179330825806,1.01917839050293,1.56307435035706
4913,0.516588687896729,1.21752524375916,1.0308883190155,0.933184444904327
4914,0.385904341936111,1.14164805412292,1.03002548217773,0.558113038539887
4915,0.64280104637146,1.1464536190033,1.03376591205597,0.563438653945923
4916,1.13764238357544,1.21364307403564,1.03319251537323,0.902252495288849
4917,0.690632402896881,1.30328464508057,1.03416097164154,1.34561848640442
4918,0.904736757278442,1.25488913059235,1.04010546207428,1.07391846179962
4919,0.922962963581085,1.18938994407654,1.0441427230835,0.726236343383789
4920,0.744707465171814,1.23199415206909,1.04517602920532,0.934090614318848
4921,0.841814756393433,1.17704248428345,1.04441452026367,0.663139760494232
4922,0.635527849197388,1.10948622226715,1.02478730678558,0.423494338989258
4923,0.798608064651489,1.16753852367401,1.02876567840576,0.693864464759827
4924,0.851537466049194,1.18917441368103,1.03780245780945,0.75685977935791
4925,0.647306799888611,1.15638983249664,1.02142608165741,0.674818813800812
4926,0.802443146705627,1.1579726934433,1.0331963300705,0.623882055282593
4927,0.575841307640076,1.17950701713562,1.02164137363434,0.789328336715698
4928,0.684577286243439,1.13883435726166,1.01612055301666,0.613569021224976
4929,0.722431778907776,1.1883956193924,1.0140129327774,0.871913552284241
4930,0.642472863197327,1.27940011024475,1.02934372425079,1.2502818107605
4931,0.557414710521698,1.16969406604767,1.02532982826233,0.721821188926697
4932,0.799681544303894,1.16244399547577,1.0384064912796,0.620187401771545
4933,0.644596695899963,1.19338083267212,1.02309238910675,0.851442098617554
4934,0.796120405197144,1.13122296333313,1.02519857883453,0.530121862888336
4935,0.624400734901428,1.20677542686462,1.03889060020447,0.83942437171936
4936,0.535607516765595,1.20083260536194,1.0268702507019,0.869811654090881
4937,0.724704265594482,1.18537831306458,1.03740322589874,0.739875674247742
4938,0.624029278755188,1.20018672943115,1.03614509105682,0.820208191871643
4939,0.765508890151978,1.27773630619049,1.04164397716522,1.18046164512634
4940,0.725442945957184,1.14826416969299,1.02538180351257,0.614412128925324
4941,0.730219304561615,1.23395311832428,1.0229160785675,1.05518531799316
4942,0.62364536523819,1.24260914325714,1.02281188964844,1.09898638725281
